year|bib|age_group|gender|city|state|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2016|52463|55-59|W|Orlando|FL|USA|29538|12003|294|2147.0|4261.0|6373.0|8483.0|8964.0|10659.0|12785.0|15037.0|17394.0|18355.0
 2016|53894|40-44|W|Evanston|IL|AUS|29537|12002|1721|1828.0|3971.0|5737.0|7620.0|8059.0|9692.0|12132.0|14724.0|17446.0|18355.0
 2016|39858|45-49|W|Dubuque|IA|USA|29535|12001|1169|1935.0|4029.0|6118.0|8250.0|8746.0|10477.0|12702.0|15048.0|17424.0|18355.0
 2016|24257|25-29|W|San Jose||CRC|29534|12000|2528|2036.0|4017.0|5930.0|7828.0|8265.0|9831.0|12326.0|15140.0|17433.0|18355.0
 2016|33515|30-34|W|South San Francisco|CA|TPE|29532|11999|2291|2202.0|4441.0|6619.0|8791.0|9365.0|11059.0|13147.0|15302.0|17473.0|18354.0
 2016|41069|30-34|W|Guzman|JALISCO|MEX|29531|11998|2290|1878.0|3765.0|5670.0|7695.0|8163.0|9903.0|12638.0|15119.0|17434.0|18353.0
 2016|42354|45-49|W|Wauconda|IL|USA|29530|11997|1168|1967.0|3925.0|5887.0|8150.0|8603.0|10298.0|12490.0|14851.0|17435.0|18353.0
 2016|40483|25-29|W|Lempaala||FIN|29529|11996|2527|1702.0|NaN|5259.0|7181.0|7623.0|9238.0|11835.0|14543.0|17220.0|18352.0
 2016|43894|45-49|W|St Charles|IL|USA|29526|11995|1167|1992.0|4126.0|6212.0|8337.0|8828.0|10607.0|12849.0|15168.0|17472.0|18352.0
 2016|38093|40-44|W|Southington|CT|USA|29523|11994|1720|1988.0|3949.0|6055.0|8173.0|8665.0|10524.0|12869.0|15172.0|17428.0|18351.0
 2016|42755|20-24|W|London|London|GBR|29521|11993|1128|1897.0|3834.0|5800.0|7776.0|8216.0|9977.0|12235.0|14585.0|17196.0|18350.0
 2016|48683|35-39|W|Oak Park|IL|USA|29518|11992|2003|2097.0|4206.0|6311.0|8438.0|8899.0|10630.0|12836.0|15121.0|17479.0|18348.0
 2016|45080|40-44|W|Berwyn|IL|USA|29517|11991|1719|2006.0|3944.0|5855.0|8166.0|8613.0|10751.0|12827.0|15124.0|17500.0|18347.0
 2016|40921|25-29|W|Chicago|IL|USA|29516|11990|2526|2003.0|4054.0|6032.0|8337.0|8783.0|10485.0|12692.0|15244.0|17544.0|18346.0
 2016|35559|25-29|W|Lindsay|OK|USA|29514|11989|2525|1906.0|3898.0|5864.0|7899.0|8437.0|10177.0|12683.0|15156.0|17452.0|18346.0
 2016|45061|40-44|W|Cary|IL|USA|29513|11988|1718|1818.0|3631.0|5482.0|7558.0|8006.0|9760.0|12750.0|15180.0|17449.0|18345.0
 2016|22780|30-34|W|Milwaukee|WI|USA|29510|11987|2289|1764.0|3487.0|5202.0|7029.0|7495.0|8945.0|11450.0|14221.0|17378.0|18345.0
 2016|46571|25-29|W|Joliet|IL|USA|29509|11986|2524|2233.0|4274.0|6354.0|8489.0|8972.0|10691.0|12855.0|15089.0|17389.0|18345.0
 2016|36947|25-29|W|Foster City|CA|USA|29508|11985|2523|1769.0|3644.0|5665.0|7818.0|8331.0|10094.0|12425.0|14781.0|17343.0|18344.0
 2016|29347|45-49|W|Healdsburg|CA|USA|29504|11984|1166|1718.0|3557.0|5467.0|7491.0|7923.0|9656.0|12005.0|14479.0|17220.0|18342.0
 2016|32000|25-29|W|Indianapolis|IN|USA|29499|11983|2522|2190.0|4171.0|6269.0|8337.0|8803.0|10543.0|12613.0|14986.0|17448.0|18341.0
 2016|46226|45-49|W|Orland Park|IL|USA|29498|11982|1165|2088.0|4157.0|6240.0|8373.0|8845.0|10544.0|12721.0|14980.0|17355.0|18341.0
 2016|29627|25-29|W|Fort Wayne|IN|USA|29497|11981|2521|2190.0|4171.0|6269.0|8337.0|8803.0|10543.0|12613.0|14986.0|17448.0|18341.0
 2016|19960|25-29|W|Chicago|IL|USA|29495|11980|2520|1724.0|3576.0|5444.0|7498.0|7945.0|9713.0|12217.0|14731.0|17323.0|18341.0
 2016|49533|35-39|W|Biscayne Park|FL|USA|29490|11979|2002|1943.0|3826.0|5767.0|7738.0|8187.0|10032.0|12430.0|14900.0|17317.0|18339.0
 2016|47078|40-44|W|Oak Park|IL|USA|29489|11978|1717|2057.0|4133.0|6175.0|8309.0|8793.0|10507.0|12856.0|15039.0|17385.0|18339.0
 2016|40266|30-34|W|Santa Tecla|La Libertad|ESA|29488|11977|2288|1926.0|3894.0|5870.0|7871.0|8310.0|9981.0|12165.0|14725.0|17333.0|18339.0
 2016|53500|25-29|W|Houston|TX|USA|29486|11976|2519|2068.0|4053.0|5998.0|8232.0|8751.0|10500.0|12711.0|15127.0|17465.0|18339.0
 2016|40136|30-34|W|Newton|MA|USA|29485|11975|2287|2069.0|4053.0|5993.0|8121.0|8718.0|10466.0|12661.0|14852.0|17463.0|18339.0
 2016|49073|45-49|W|Shorewood|IL|USA|29484|11974|1164|1898.0|4047.0|5961.0|7996.0|8459.0|10110.0|12679.0|14959.0|17416.0|18339.0
 2016|40065|25-29|W|Reston|VA|USA|29483|11973|2518|1847.0|3744.0|5842.0|8080.0|8585.0|10331.0|12595.0|14982.0|17350.0|18338.0
 2016|46744|30-34|W|Brownsville|TX|MEX|29476|11972|2286|2019.0|4327.0|6351.0|8448.0|8911.0|10656.0|12966.0|15163.0|17450.0|18338.0
 2016|43108|35-39|W|Naperville|IL|USA|29474|11971|2001|2056.0|4625.0|6658.0|8772.0|9244.0|11081.0|13205.0|15359.0|17485.0|18337.0
 2016|42854|30-34|W|Istanbul||TUR|29473|11970|2285|2237.0|4399.0|6529.0|8687.0|9175.0|10882.0|12979.0|15279.0|17431.0|18337.0
 2016|40048|35-39|W|Tegucigalpa|Francisco Morazan|HON|29472|11969|2000|2348.0|4443.0|6651.0|8763.0|9234.0|10938.0|13192.0|15326.0|17555.0|18336.0
 2016|43831|55-59|W|Northridge|CA|USA|29468|11968|293|2039.0|4137.0|6221.0|8334.0|8800.0|10493.0|12636.0|14936.0|17343.0|18335.0
 2016|54151|20-24|W|Chicago|IL|USA|29467|11967|1127|2036.0|4063.0|6047.0|8166.0|8601.0|10342.0|12429.0|14835.0|17463.0|18335.0
 2016|24888|40-44|W|Yau Tong|KLN|HKG|29462|11966|1716|2079.0|4179.0|6278.0|8412.0|8883.0|10585.0|12721.0|15102.0|17427.0|18332.0
 2016|51209|20-24|W|Flossmoor|IL|USA|29460|11965|1126|2058.0|4126.0|6406.0|8505.0|8972.0|10638.0|12751.0|15020.0|17367.0|18331.0
 2016|48046|30-34|W|Auburntown|TN|USA|29459|11964|2284|2118.0|4207.0|6264.0|8379.0|8860.0|10503.0|12633.0|14974.0|17417.0|18331.0
 2016|39107|45-49|W|Western Springs|IL|USA|29457|11963|1163|1813.0|3906.0|5774.0|7799.0|8230.0|9962.0|12166.0|14747.0|17341.0|18331.0
 2016|27070|25-29|W|Carpentersville|IL|USA|29454|11962|2517|1901.0|3889.0|5891.0|7918.0|8372.0|10021.0|12095.0|14444.0|17122.0|18330.0
 2016|51004|20-24|W|Covington|LA|USA|29453|11961|1125|1775.0|3576.0|5418.0|7428.0|7901.0|9931.0|12350.0|14868.0|17480.0|18329.0
 2016|56941|30-34|W|San Jose|CA|USA|29449|11960|2283|1804.0|3763.0|5728.0|7964.0|8404.0|10000.0|12204.0|14647.0|17260.0|18329.0
 2016|42583|40-44|W|Amsterdam||NED|29448|11959|1715|2012.0|3988.0|5964.0|7916.0|8374.0|10161.0|12363.0|14836.0|17273.0|18328.0
 2016|14176|45-49|W|Killinchy||GBR|29445|11958|1162|1935.0|3846.0|5792.0|7871.0|8322.0|9987.0|12179.0|14660.0|17213.0|18327.0
 2016|31565|25-29|W|Romeoville|IL|USA|29443|11957|2516|2033.0|4063.0|6096.0|8105.0|8556.0|10413.0|12718.0|14941.0|17312.0|18327.0
 2016|43151|50-54|W|Palos Hills|IL|USA|29442|11956|662|2040.0|4402.0|6406.0|8718.0|9163.0|10831.0|12957.0|15324.0|17526.0|18327.0
 2016|48042|35-39|W|Columbia City|IN|USA|29441|11955|1999|2005.0|4102.0|6214.0|8389.0|8907.0|10703.0|12927.0|15203.0|17439.0|18326.0
 2016|44087|55-59|W|Columbus|MS|USA|29440|11954|292|1846.0|3820.0|5848.0|7980.0|8495.0|10277.0|12515.0|14927.0|17389.0|18326.0
 2016|38990|40-44|W|Chicago|IL|USA|29439|11953|1714|2038.0|4089.0|6120.0|8250.0|8716.0|10421.0|12549.0|14890.0|17359.0|18326.0
 2016|46125|40-44|W|Tega Cay|SC|USA|29438|11952|1713|1955.0|3827.0|5722.0|7799.0|8252.0|10124.0|12608.0|15139.0|17436.0|18326.0
 2016|27903|25-29|W|Chicago|IL|USA|29434|11951|2515|2004.0|4010.0|6029.0|8080.0|8557.0|10283.0|12428.0|14903.0|17409.0|18325.0
 2016|41213|25-29|W|Chicago|IL|USA|29433|11950|2514|1966.0|3929.0|5901.0|7950.0|8377.0|10248.0|12486.0|14882.0|17341.0|18324.0
 2016|35882|25-29|W|Chicago|Illinois|USA|29432|11949|2513|1945.0|3926.0|5967.0|8075.0|8541.0|10278.0|12529.0|14884.0|17391.0|18324.0
 2016|32160|35-39|W|Colorado Springs|CO|USA|29431|11948|1998|1892.0|3776.0|5679.0|7657.0|8092.0|9799.0|12264.0|14849.0|17282.0|18324.0
 2016|32597|20-24|W|Chicago|IL|USA|29430|11947|1124|1803.0|3611.0|5419.0|7288.0|7716.0|9368.0|11861.0|14408.0|17315.0|18324.0
 2016|46138|30-34|W|Shanghai|Shanghai|CHN|29425|11946|2282|2035.0|4095.0|6137.0|8614.0|9077.0|10862.0|12948.0|15233.0|17490.0|18323.0
 2016|40651|30-34|W|Salinas|CA|USA|29423|11945|2281|2087.0|4323.0|6332.0|8498.0|8959.0|10676.0|12799.0|15103.0|17411.0|18323.0
 2016|41530|30-34|W|Chicago|IL|USA|29422|11944|2280|1791.0|3619.0|5524.0|7569.0|8037.0|9734.0|12328.0|14765.0|17341.0|18322.0
 2016|44218|30-34|W|Denver|CO|USA|29421|11943|2279|2048.0|4438.0|6396.0|8493.0|8932.0|10771.0|12937.0|15124.0|17390.0|18322.0
 2016|20951|30-34|W|Boston|MA|USA|29419|11942|2278|1798.0|3720.0|5588.0|7537.0|7980.0|9705.0|12178.0|14796.0|17237.0|18320.0
 2016|38851|35-39|W|Wylie|TX|USA|29417|11941|1997|2074.0|4185.0|6240.0|8489.0|8966.0|10650.0|12886.0|15087.0|17418.0|18318.0
 2016|43873|30-34|W|Renton|WA|USA|29412|11940|2277|1985.0|3973.0|5923.0|8336.0|8782.0|10517.0|12711.0|15039.0|17430.0|18316.0
 2016|38358|40-44|W|Chicago|IL|USA|29411|11939|1712|1903.0|4028.0|6031.0|8169.0|8612.0|10245.0|12690.0|14982.0|17332.0|18316.0
 2016|46763|40-44|W|Atlanta|GA|USA|29410|11938|1711|2142.0|4198.0|6252.0|8381.0|8831.0|10510.0|12615.0|15006.0|17360.0|18316.0
 2016|35606|20-24|W|Woodridge|IL|USA|29409|11937|1123|1919.0|3863.0|5667.0|7532.0|7944.0|9494.0|12067.0|14868.0|17452.0|18315.0
 2016|27934|40-44|W|Chicago|IL|USA|29408|11936|1710|1903.0|4028.0|6030.0|8168.0|8611.0|10244.0|12689.0|14982.0|17331.0|18315.0
 2016|17890|60-64|W|Palatine|IL|USA|29407|11935|98|1953.0|4003.0|5962.0|8004.0|8450.0|10095.0|12257.0|14645.0|17262.0|18315.0
 2016|13739|30-34|W|Chicago|IL|USA|29405|11934|2276|1869.0|3816.0|5805.0|8044.0|8540.0|10201.0|12445.0|14841.0|17396.0|18313.0
 2016|28022|25-29|W|Highland|IN|USA|29404|11933|2512|1869.0|3816.0|5805.0|8043.0|8540.0|10201.0|12445.0|14841.0|17396.0|18313.0
 2016|34161|25-29|W|Winthrop|MA|USA|29401|11932|2511|1921.0|3786.0|5711.0|7837.0|8290.0|10190.0|12548.0|14939.0|17436.0|18311.0
 2016|37111|30-34|W|Mount Prospect|IL|USA|29400|11931|2275|1866.0|3712.0|5582.0|7464.0|7887.0|9479.0|11827.0|14364.0|17233.0|18311.0
 2016|42183|25-29|W|Chicago|IL|USA|29398|11930|2510|2385.0|4647.0|6796.0|8976.0|9474.0|11122.0|13095.0|15174.0|17373.0|18310.0
 2016|39981|35-39|W|Peoria|IL|USA|29397|11929|1996|1945.0|3970.0|5951.0|8457.0|8921.0|10641.0|12783.0|15093.0|17353.0|18309.0
 2016|33769|25-29|W|Chicago|IL|USA|29395|11928|2509|1937.0|3846.0|5750.0|7760.0|8209.0|10210.0|12499.0|14867.0|17380.0|18308.0
 2016|41576|45-49|W|Mexico|Mexico|MEX|29393|11927|1161|2053.0|4125.0|5988.0|7969.0|8413.0|9999.0|12042.0|14977.0|17393.0|18307.0
 2016|42861|45-49|W|Plainfield|IL|USA|29392|11926|1160|2122.0|4278.0|6422.0|8588.0|9060.0|10750.0|12935.0|15202.0|17427.0|18307.0
 2016|39542|25-29|W|Boston|MA|USA|29391|11925|2508|2039.0|4102.0|6152.0|8258.0|8744.0|10490.0|12966.0|15350.0|17466.0|18307.0
 2016|48717|30-34|W|Clinton|MD|USA|29390|11924|2274|2088.0|4164.0|6270.0|8464.0|8935.0|10640.0|12698.0|14937.0|17296.0|18307.0
 2016|41199|25-29|W|Chicago|IL|USA|29389|11923|2507|1951.0|3910.0|5889.0|8095.0|8559.0|10273.0|12564.0|14964.0|17414.0|18307.0
 2016|53154|45-49|W|Shanghai|shanghai|CHN|29387|11922|1159|2152.0|4256.0|6420.0|9063.0|9517.0|11135.0|13160.0|15230.0|17410.0|18306.0
 2016|43995|20-24|W|Zeeland|MI|USA|29386|11921|1122|2047.0|4255.0|6431.0|8661.0|9148.0|10898.0|13072.0|15260.0|17479.0|18306.0
 2016|43793|40-44|W|Omaha|NE|USA|29385|11920|1709|1907.0|3888.0|5915.0|7923.0|8376.0|10074.0|12463.0|14841.0|17275.0|18306.0
 2016|34359|35-39|W|Chicago|IL|USA|29384|11919|1995|1914.0|3890.0|5889.0|7957.0|8410.0|10112.0|12299.0|14694.0|17403.0|18306.0
 2016|38042|16-19|W|Sioux City|IA|USA|29383|11918|78|1999.0|4023.0|6051.0|8131.0|8600.0|10311.0|12508.0|14903.0|17361.0|18305.0
 2016|41460|30-34|W|Wheeling|IL|USA|29379|11917|2273|2063.0|4152.0|6267.0|8441.0|8916.0|10625.0|12798.0|15036.0|17346.0|18304.0
 2016|28120|35-39|W|Chicago|IL|USA|29378|11916|1994|1822.0|3679.0|5537.0|7463.0|7892.0|9422.0|11649.0|14414.0|17285.0|18304.0
 2016|42330|45-49|W|Sioux City|IA|USA|29377|11915|1158|1998.0|4023.0|6051.0|8131.0|8600.0|10310.0|12507.0|14903.0|17360.0|18304.0
 2016|34510|25-29|W|Rocky River|OH|USA|29376|11914|2506|1857.0|3887.0|5834.0|7889.0|8353.0|10116.0|12303.0|14937.0|17371.0|18303.0
 2016|30879|25-29|W|New York|NY|USA|29374|11913|2505|1778.0|3680.0|5573.0|7531.0|7987.0|9776.0|12120.0|14685.0|17288.0|18303.0
 2016|34533|40-44|W|Dallas|TX|USA|29372|11912|1708|1868.0|3760.0|5673.0|7847.0|8294.0|10172.0|12307.0|15094.0|17380.0|18301.0
 2016|38742|30-34|W|Chicago|IL|MEX|29371|11911|2272|1882.0|3778.0|5695.0|7691.0|8201.0|9868.0|12209.0|14718.0|17277.0|18301.0
 2016|55784|25-29|W|Lincolnwood|IL|USA|29370|11910|2504|2141.0|4275.0|6433.0|8661.0|9149.0|10913.0|13019.0|15269.0|17448.0|18301.0
 2016|27443|16-19|W|Maple Grove|MN|USA|29366|11909|77|2058.0|4094.0|6201.0|8238.0|8686.0|10424.0|12594.0|15025.0|17338.0|18300.0
 2016|24017|25-29|W|Fair Haven|NJ|USA|29365|11908|2503|2159.0|4275.0|6364.0|8491.0|8993.0|10711.0|12909.0|15103.0|17318.0|18299.0
 2016|40442|40-44|W|Batavia|IL|USA|29364|11907|1707|2061.0|4065.0|6083.0|8306.0|8769.0|10518.0|12839.0|15054.0|17388.0|18299.0
 2016|31417|45-49|W|Indianapolis|IN|USA|29360|11906|1157|1825.0|3772.0|5891.0|8027.0|8634.0|10342.0|12623.0|14987.0|17368.0|18298.0
 2016|48162|35-39|W|Winnetka|IL|USA|29358|11905|1993|2007.0|4121.0|6312.0|8402.0|8854.0|10542.0|12697.0|15051.0|17369.0|18297.0
 2016|27823|50-54|W|Wheaton|IL|USA|29357|11904|661|2083.0|4220.0|6318.0|8363.0|8821.0|10452.0|12541.0|14789.0|17379.0|18297.0
 2016|41016|45-49|W|Tinley Park|IL|USA|29356|11903|1156|0.0|3675.0|5584.0|7865.0|8335.0|10159.0|12435.0|14806.0|17347.0|18297.0
 2016|35980|30-34|W|Cuajimalpa De Morelos|Distrito Federal|MEX|29352|11902|2271|1934.0|3928.0|5966.0|8090.0|8561.0|10382.0|12552.0|14859.0|17299.0|18296.0
 2016|52713|30-34|W|Highland|IN|USA|29351|11901|2270|2146.0|4245.0|6310.0|8383.0|8845.0|10523.0|12627.0|14835.0|17254.0|18296.0
 2016|52623|30-34|W|Murfreesboro|TN|USA|29350|11900|2269|1873.0|3841.0|5742.0|7694.0|8141.0|9821.0|12061.0|14474.0|17235.0|18296.0
 2016|27768|25-29|W|Liovnia|MI|USA|29349|11899|2502|1897.0|3804.0|5788.0|7921.0|8440.0|10365.0|12953.0|15107.0|17375.0|18296.0
 2016|56536|35-39|W|Weatherford|OK|USA|29348|11898|1992|1936.0|3886.0|6000.0|8015.0|8438.0|10128.0|12376.0|14837.0|17311.0|18295.0
 2016|47730|45-49|W|Cronulla|New South Wales|AUS|29344|11897|1155|2018.0|4073.0|6117.0|8321.0|8787.0|10466.0|12705.0|14976.0|17316.0|18293.0
 2016|44808|30-34|W|Chicago|IL|USA|29343|11896|2268|2135.0|4093.0|6052.0|8087.0|8534.0|10229.0|12421.0|14769.0|17270.0|18293.0
 2016|48705|55-59|W|Tigard|OR|USA|29342|11895|291|2088.0|4084.0|6197.0|8439.0|8946.0|10689.0|12862.0|15061.0|17336.0|18293.0
 2016|23815|25-29|W|Madison|WI|USA|29335|11894|2501|1820.0|3794.0|5599.0|7554.0|8101.0|10295.0|12501.0|15014.0|17381.0|18290.0
 2016|44412|25-29|W|Blue Island|IL|USA|29334|11893|2500|1830.0|3628.0|5478.0|7812.0|8259.0|10002.0|12497.0|14746.0|17400.0|18290.0
 2016|48679|35-39|W|Seattle|WA|CAN|29331|11892|1991|2092.0|4151.0|6228.0|8378.0|8862.0|10615.0|12761.0|14995.0|17344.0|18290.0
 2016|45086|30-34|W|Metamora|IL|USA|29327|11891|2267|1880.0|3843.0|5901.0|8075.0|8586.0|10337.0|12570.0|14901.0|17273.0|18288.0
 2016|18030|35-39|W|Rochester Hills|MI|USA|29322|11890|1990|1940.0|3861.0|5863.0|7939.0|8428.0|10099.0|12352.0|14780.0|17413.0|18287.0
 2016|55273|35-39|W|Charlotte|NC|USA|29321|11889|1989|1892.0|3833.0|5958.0|8007.0|8474.0|10183.0|12319.0|14586.0|17228.0|18287.0
 2016|19332|35-39|W|Atlanta|GA|USA|29319|11888|1988|1905.0|4019.0|6001.0|8243.0|8682.0|10356.0|12801.0|15136.0|17442.0|18287.0
 2016|45173|40-44|W|Naperville|IL|USA|29318|11887|1706|2024.0|4026.0|6000.0|8177.0|8616.0|10247.0|12373.0|14763.0|17117.0|18286.0
 2016|51191|30-34|W|Highland Park|IL|USA|29317|11886|2266|1934.0|4018.0|6040.0|8079.0|8538.0|10197.0|12340.0|14739.0|17281.0|18286.0
 2016|39526|45-49|W|Franklin|TN|USA|29315|11885|1154|1976.0|3998.0|6050.0|8162.0|8638.0|10363.0|12557.0|14860.0|17300.0|18285.0
 2016|30854|35-39|W|Vasteras||SWE|29314|11884|1987|1982.0|3873.0|5738.0|7684.0|8134.0|9944.0|12415.0|15001.0|17289.0|18285.0
 2016|56180|30-34|W|Denver|CO|USA|29311|11883|2265|1954.0|4179.0|6081.0|8100.0|8547.0|10246.0|12561.0|15172.0|17404.0|18284.0
 2016|53886|50-54|W|Franklin|MA|USA|29310|11882|660|1974.0|3963.0|5969.0|8090.0|8657.0|10367.0|12563.0|14979.0|17335.0|18283.0
 2016|28237|25-29|W|Chicago|IL|USA|29309|11881|2499|2000.0|3946.0|5906.0|7894.0|8349.0|10046.0|12398.0|14837.0|17350.0|18283.0
 2016|45219|25-29|W|Charleston|SC|USA|29308|11880|2498|2107.0|4287.0|6366.0|8521.0|9014.0|10682.0|12840.0|15030.0|17373.0|18283.0
 2016|32281|35-39|W|Chicago|IL|USA|29305|11879|1986|1883.0|3775.0|5722.0|7690.0|8140.0|9769.0|11985.0|14396.0|17222.0|18282.0
 2016|38110|40-44|W|Quincy|MA|USA|29304|11878|1705|1944.0|3816.0|5639.0|7525.0|7940.0|9581.0|11576.0|13983.0|17283.0|18282.0
 2016|30779|40-44|W|Pembroke|MA|USA|29303|11877|1704|2086.0|4484.0|6532.0|8731.0|9208.0|10865.0|12957.0|15132.0|17397.0|18282.0
 2016|29469|25-29|W|Chicago|Illinois|USA|29301|11876|2497|1828.0|3706.0|5670.0|7777.0|8275.0|10108.0|12534.0|14981.0|17432.0|18281.0
 2016|54216|40-44|W|Westville|IN|USA|29300|11875|1703|2003.0|4062.0|6136.0|8351.0|8811.0|10526.0|12694.0|14994.0|17295.0|18281.0
 2016|39308|40-44|W|Chesterton|IN|USA|29299|11874|1702|2003.0|4062.0|6136.0|8350.0|8811.0|10526.0|12694.0|14995.0|17295.0|18281.0
 2016|29854|30-34|W|Chicago|IL|USA|29298|11873|2264|1828.0|3706.0|5670.0|7776.0|8275.0|10107.0|12534.0|14981.0|17431.0|18281.0
 2016|48161|30-34|W|Hemel Hempstead|Herts|GBR|29297|11872|2263|1969.0|3916.0|5917.0|7991.0|8455.0|10158.0|12360.0|14779.0|17372.0|18280.0
 2016|47650|40-44|W|New Bedford|MA|USA|29294|11871|1701|2121.0|4236.0|6355.0|8446.0|8907.0|10607.0|12778.0|15033.0|17360.0|18278.0
 2016|39117|45-49|W|Santo Domingo|Distrito Nacional|VEN|29292|11870|1153|1891.0|3741.0|5558.0|7452.0|7871.0|9411.0|11395.0|13992.0|17112.0|18278.0
 2016|40246|40-44|W|Houston|TX|USA|29290|11869|1700|2045.0|4074.0|6159.0|8134.0|8562.0|10214.0|12335.0|14822.0|17321.0|18278.0
 2016|50685|30-34|W|Apt 1|IL|USA|29289|11868|2262|2214.0|4336.0|6422.0|8553.0|9026.0|10691.0|12810.0|15013.0|17344.0|18277.0
 2016|37104|40-44|W|Vernon Hills|IL|USA|29287|11867|1699|1892.0|3884.0|5786.0|7768.0|8220.0|NaN|12225.0|14683.0|17290.0|18277.0
 2016|56301|30-34|W|Washington|DC|USA|29285|11866|2261|1944.0|3864.0|5781.0|7741.0|8167.0|9798.0|11943.0|14585.0|17349.0|18276.0
 2016|44438|30-34|W|Chicago|IL|USA|29284|11865|2260|1926.0|4050.0|5852.0|7914.0|8353.0|10267.0|12601.0|15373.0|17471.0|18276.0
 2016|32911|25-29|W|Waukesha|WI|USA|29283|11864|2496|2076.0|4027.0|5979.0|8401.0|8846.0|10655.0|12694.0|15040.0|17439.0|18275.0
 2016|28967|30-34|W|Chicago|IL|USA|29282|11863|2259|1907.0|4056.0|5964.0|8381.0|8870.0|10602.0|12722.0|15315.0|17487.0|18275.0
 2016|38421|40-44|W|Rumford|RI|USA|29281|11862|1698|1935.0|4030.0|6013.0|8037.0|8487.0|10166.0|12374.0|14787.0|17278.0|18275.0
 2016|39668|25-29|W|Chicago|IL|USA|29280|11861|2495|1798.0|3630.0|5558.0|7630.0|8124.0|9900.0|12227.0|14703.0|17398.0|18274.0
 2016|37127|20-24|W|San Francisco|CA|USA|29279|11860|1121|1976.0|4018.0|6108.0|8304.0|8815.0|10602.0|12878.0|15110.0|17389.0|18274.0
 2016|18048|25-29|W|Hinsdale|IL|IRL|29277|11859|2494|1976.0|4018.0|6107.0|8305.0|8815.0|10602.0|12878.0|15110.0|17389.0|18274.0
 2016|47977|35-39|W|Oconomowoc|WI|USA|29275|11858|1985|1855.0|3759.0|5737.0|7884.0|8330.0|10057.0|12474.0|14819.0|17290.0|18272.0
 2016|48643|60-64|W|Fort Lauderdale|FL|USA|29273|11857|97|2130.0|4249.0|6384.0|8515.0|8965.0|10674.0|12850.0|15113.0|17339.0|18272.0
 2016|41167|25-29|W|Waukesha|WI|USA|29272|11856|2493|1968.0|3941.0|5891.0|8089.0|8542.0|10269.0|12474.0|14795.0|17246.0|18272.0
 2016|20246|25-29|W|Bulverde|TX|USA|29268|11855|2492|1711.0|3382.0|5089.0|6811.0|7203.0|8685.0|10934.0|13748.0|16910.0|18269.0
 2016|32327|45-49|W|Western Springs|IL|USA|29267|11854|1152|1975.0|4041.0|6018.0|8214.0|8683.0|10484.0|12861.0|15069.0|17351.0|18269.0
 2016|40784|55-59|W|Burr Ridge|IL|USA|29266|11853|290|1975.0|4041.0|6018.0|8214.0|8683.0|10484.0|12861.0|15069.0|17351.0|18269.0
 2016|50638|30-34|W|Mchenry|IL|USA|29265|11852|2258|1997.0|4024.0|6028.0|8193.0|8678.0|10443.0|12582.0|14891.0|17299.0|18268.0
 2016|37277|25-29|W|Naperville|IL|USA|29264|11851|2491|1925.0|3903.0|5865.0|7856.0|8301.0|10171.0|12239.0|14464.0|17318.0|18268.0
 2016|37042|25-29|W|Chicago|IL|USA|29263|11850|2490|1925.0|3903.0|5864.0|7856.0|8301.0|10170.0|12239.0|14464.0|17318.0|18268.0
 2016|31884|30-34|W|Orlando|FL|USA|29262|11849|2257|1967.0|3982.0|6013.0|8146.0|8636.0|10389.0|12569.0|14997.0|17406.0|18268.0
 2016|27587|35-39|W|Pittsburgh|PA|USA|29261|11848|1984|2165.0|4484.0|6550.0|8672.0|9153.0|10823.0|12895.0|15093.0|17341.0|18267.0
 2016|42356|30-34|W|Naperville|IL|USA|29260|11847|2256|1979.0|4010.0|6050.0|8138.0|8603.0|10325.0|12561.0|14916.0|17336.0|18267.0
 2016|34758|30-34|W|Smyrna|TN|USA|29254|11846|2255|2126.0|4222.0|6270.0|8383.0|8836.0|10578.0|12787.0|15096.0|17372.0|18265.0
 2016|42684|50-54|W|Downers Grove|IL|USA|29253|11845|659|1906.0|3922.0|5931.0|8330.0|8807.0|10557.0|12848.0|15169.0|17368.0|18265.0
 2016|38762|25-29|W|Louisville|KY|USA|29251|11844|2489|1975.0|4000.0|5970.0|8029.0|8487.0|10173.0|12414.0|14831.0|17267.0|18265.0
 2016|38414|30-34|W|Littleton|CO|USA|29250|11843|2254|1886.0|4158.0|6074.0|8117.0|8596.0|10301.0|12456.0|14918.0|17420.0|18264.0
 2016|45857|45-49|W|Chicago|IL|USA|29249|11842|1151|2006.0|4086.0|6159.0|8223.0|8675.0|10393.0|12535.0|14870.0|17263.0|18263.0
 2016|39414|30-34|W|Tulsa|OK|USA|29245|11841|2253|2004.0|4099.0|6120.0|8231.0|8704.0|10403.0|12570.0|14930.0|17333.0|18263.0
 2016|46769|55-59|W|Kirkwood|MO|USA|29244|11840|289|1868.0|3784.0|5762.0|7865.0|8356.0|10073.0|12289.0|14781.0|17261.0|18263.0
 2016|48691|40-44|W|San Gabriel|CA|USA|29243|11839|1697|1959.0|3911.0|6045.0|8265.0|8744.0|10498.0|12689.0|15033.0|17329.0|18262.0
 2016|43689|25-29|W|Eagle|CO|USA|29242|11838|2488|1957.0|3918.0|5879.0|8404.0|8862.0|10476.0|12782.0|15025.0|17431.0|18262.0
