year|bib|age_group|gender|country|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2015|F8814|H|W|GBR|508|114|1530.0|3049.0|4529.0|5990.0|6309.0|7443.0|8911.0|10341.0|11829.0|12493.0
 2015|F882|H|W|CRC|508|114|1348.0|2703.0|4099.0|5508.0|5821.0|6998.0|8630.0|10320.0|11848.0|12493.0
 2015|F5736|H|W|IRL|507|113|1621.0|3128.0|4576.0|6004.0|6319.0|7491.0|8946.0|10371.0|11852.0|12487.0
 2015|F8944|35-39|W|FRA|506|103|1506.0|3008.0|4494.0|5979.0|6297.0|7464.0|8943.0|10407.0|11865.0|12487.0
 2015|F11903|40-44|W|IRL|505|95|1621.0|3128.0|4577.0|6007.0|6319.0|7491.0|8947.0|10371.0|11851.0|12486.0
 2015|F1194|30-34|W|GER|504|114|1278.0|2652.0|4117.0|5544.0|5856.0|7038.0|8599.0|10162.0|11811.0|12485.0
 2015|F9569|H|W|AUS|503|112|1594.0|3105.0|4625.0|6118.0|6442.0|7619.0|9090.0|10519.0|11915.0|12484.0
 2015|F8970|45-49|W|DEN|502|52|1514.0|3010.0|4492.0|5976.0|6288.0|7456.0|8933.0|10397.0|11854.0|12483.0
 2015|F9175|30-34|W|GER|501|113|1490.0|2956.0|4392.0|5853.0|6178.0|7339.0|8846.0|10333.0|11842.0|12483.0
 2015|F1609|50-54|W|GER|500|24|1420.0|2854.0|4287.0|5830.0|6147.0|7313.0|8816.0|10295.0|11817.0|12481.0
 2015|F7174|H|W|GER|498|110|1512.0|2960.0|4414.0|5869.0|6191.0|7365.0|8848.0|10297.0|11810.0|12480.0
 2015|F4119|H|W|SUI|498|110|1489.0|2969.0|4422.0|5913.0|6275.0|7453.0|8937.0|10401.0|11856.0|12480.0
 2015|F10984|30-34|W|PER|497|112|1518.0|3023.0|4513.0|5981.0|6298.0|7458.0|8917.0|10324.0|11807.0|12479.0
 2015|F4117|30-34|W|SWE|496|111|1452.0|2906.0|4357.0|5782.0|6096.0|7229.0|8717.0|10224.0|11818.0|12478.0
 2015|F8581|40-44|W|GBR|495|94|1527.0|3051.0|4532.0|6008.0|6331.0|7497.0|8966.0|10419.0|11863.0|12478.0
 2015|F10372|40-44|W|DEN|494|93|1536.0|3001.0|4475.0|5959.0|6309.0|7464.0|8976.0|10425.0|11879.0|12477.0
 2015|F1133|35-39|W|DEN|493|102|1452.0|2864.0|4270.0|5668.0|5979.0|7118.0|8594.0|10147.0|11771.0|12476.0
 2015|F12050|30-34|W|GER|492|110|1549.0|3060.0|4575.0|6075.0|6394.0|7537.0|9015.0|10433.0|11859.0|12476.0
 2015|F2868|50-54|W|GER|491|23|1454.0|2908.0|4388.0|5875.0|6199.0|7360.0|8846.0|10342.0|11830.0|12475.0
 2015|F11125|35-39|W|FIN|490|101|1471.0|2932.0|4388.0|5894.0|6208.0|7356.0|8922.0|10368.0|11847.0|12475.0
 2015|F9495|40-44|W|ESP|489|92|1488.0|2956.0|4408.0|5908.0|6226.0|7374.0|8855.0|10304.0|11802.0|12474.0
 2015|F5352|50-54|W|DEN|488|22|1444.0|2867.0|4304.0|5755.0|6077.0|7243.0|8732.0|10228.0|11787.0|12472.0
 2015|F4195|30-34|W|GBR|487|109|1467.0|2917.0|4377.0|5811.0|6124.0|7269.0|8771.0|10244.0|11795.0|12471.0
 2015|F4178|40-44|W|DEN|486|91|1473.0|2950.0|4431.0|5908.0|6229.0|7400.0|8880.0|10354.0|11836.0|12470.0
 2015|F5627|40-44|W|GER|485|90|1480.0|2897.0|4337.0|5786.0|6110.0|7270.0|8787.0|10293.0|11810.0|12467.0
 2015|F2524|45-49|W|CAN|484|51|1419.0|2863.0|4296.0|5725.0|6039.0|7203.0|8757.0|10284.0|11832.0|12466.0
 2015|F11784|35-39|W|USA|483|100|1457.0|2905.0|4340.0|5802.0|6118.0|7261.0|8724.0|10245.0|11793.0|12465.0
 2015|F7823|H|W|GER|482|109|1496.0|2983.0|4471.0|5966.0|6288.0|7443.0|8914.0|10373.0|11847.0|12462.0
 2015|F10550|35-39|W|SUI|481|99|1426.0|2869.0|4298.0|5767.0|6082.0|7258.0|8750.0|10258.0|11816.0|12461.0
 2015|F2888|40-44|W|IRL|480|89|1455.0|2916.0|4386.0|5863.0|6184.0|7355.0|8849.0|10331.0|11821.0|12459.0
 2015|F10844|30-34|W|GBR|479|108|1509.0|2969.0|4422.0|5868.0|6185.0|7322.0|8803.0|10268.0|11801.0|12459.0
 2015|F6073|H|W|DEN|478|108|1461.0|2924.0|4408.0|5883.0|6201.0|7364.0|8853.0|10336.0|11833.0|12459.0
 2015|F7959|40-44|W|GBR|477|88|1523.0|3002.0|4486.0|5963.0|6283.0|7444.0|8940.0|10400.0|11856.0|12456.0
 2015|F1468|H|W|GER|476|107|1496.0|2968.0|4442.0|5904.0|6223.0|7362.0|8838.0|10318.0|11829.0|12452.0
 2015|F3672|30-34|W|GER|475|107|1395.0|2799.0|4247.0|5721.0|6036.0|7223.0|8741.0|10310.0|11833.0|12452.0
 2015|F6352|40-44|W|FRA|474|87|1477.0|2955.0|4413.0|5875.0|6200.0|7365.0|8859.0|10329.0|11822.0|12451.0
 2015|F7855|H|W|GER|473|106|1450.0|2893.0|4324.0|5772.0|6089.0|7221.0|8721.0|10247.0|11791.0|12450.0
 2015|F8154|30-34|W|GER|472|106|1496.0|2978.0|4459.0|5933.0|6256.0|7414.0|8886.0|10349.0|11831.0|12450.0
 2015|F10235|45-49|W|USA|471|50|1430.0|2853.0|4268.0|5702.0|6014.0|7175.0|8705.0|10197.0|11768.0|12448.0
 2015|F6832|45-49|W|NOR|470|49|1427.0|2871.0|4328.0|5787.0|6107.0|7277.0|8780.0|10284.0|11804.0|12448.0
 2015|F9205|30-34|W|DOM|469|105|1565.0|3082.0|4589.0|6073.0|6396.0|7545.0|9005.0|10414.0|11842.0|12445.0
 2015|F12141|40-44|W|GBR|468|86|1497.0|2940.0|4407.0|5860.0|6175.0|7320.0|8800.0|10252.0|11761.0|12445.0
 2015|F2209|30-34|W|NZL|467|104|1426.0|2865.0|4316.0|5770.0|6090.0|7234.0|8712.0|10211.0|11762.0|12444.0
 2015|F7737|50-54|W|MEX|466|21|1436.0|2884.0|4363.0|5837.0|6157.0|7322.0|8811.0|10303.0|11819.0|12441.0
 2015|F7022|40-44|W|GBR|465|85|1481.0|2953.0|4420.0|5892.0|6209.0|7349.0|8812.0|10256.0|11767.0|12438.0
 2015|F820|35-39|W|ARG|464|98|1438.0|2878.0|4322.0|5762.0|6074.0|7207.0|8678.0|10169.0|11736.0|12437.0
 2015|F9085|40-44|W|AUS|463|84|1321.0|2665.0|4052.0|5479.0|5792.0|6951.0|8493.0|10076.0|11729.0|12429.0
 2015|F10645|40-44|W|NOR|462|83|1471.0|2943.0|4433.0|5888.0|6200.0|7347.0|8809.0|10266.0|11777.0|12428.0
 2015|F4576|35-39|W|BRA|461|97|1439.0|2930.0|4381.0|5848.0|6169.0|7318.0|8798.0|10288.0|11803.0|12427.0
 2015|F3264|30-34|W|AUS|460|103|1447.0|2873.0|4300.0|5719.0|6028.0|7153.0|8592.0|10063.0|11663.0|12425.0
 2015|F3406|35-39|W|SUI|459|96|1483.0|2934.0|4367.0|5809.0|6122.0|7258.0|8742.0|10210.0|11746.0|12423.0
 2015|F7225|40-44|W|BRA|458|82|1418.0|2862.0|4318.0|5803.0|6130.0|7307.0|8812.0|10296.0|11796.0|12421.0
 2015|F12250|30-34|W|FRA|457|102|1370.0|2743.0|4139.0|5561.0|5875.0|7033.0|8545.0|10098.0|11719.0|12410.0
 2015|F9233|30-34|W|GER|456|101|1424.0|2808.0|4223.0|5669.0|5978.0|7151.0|8655.0|10186.0|11750.0|12408.0
 2015|F10260|30-34|W|GER|455|100|1424.0|2809.0|4223.0|5670.0|5978.0|7151.0|8656.0|10186.0|11750.0|12408.0
 2015|F7722|30-34|W|GER|454|99|1506.0|2992.0|4443.0|5906.0|6219.0|7361.0|8839.0|10303.0|11773.0|12408.0
 2015|F2640|H|W|NED|453|105|1519.0|3004.0|4481.0|5964.0|6288.0|7446.0|8914.0|10336.0|11790.0|12403.0
 2015|F4791|35-39|W|USA|452|95|1479.0|2935.0|4406.0|5871.0|6199.0|7359.0|8834.0|10290.0|11759.0|12400.0
 2015|F9071|30-34|W|GBR|451|98|1430.0|2863.0|4288.0|5714.0|6031.0|7158.0|8649.0|10142.0|11706.0|12398.0
 2015|F3134|30-34|W|GER|450|97|1462.0|2939.0|4414.0|5885.0|6200.0|7377.0|8863.0|10300.0|11769.0|12397.0
 2015|F10178|30-34|W|FRA|449|96|1454.0|2814.0|4229.0|5700.0|6018.0|7140.0|8658.0|10177.0|11729.0|12396.0
 2015|F5214|50-54|W|SUI|448|20|1539.0|3044.0|4512.0|5983.0|6308.0|7474.0|8946.0|10399.0|11800.0|12389.0
 2015|F9133|H|W|GER|447|104|1477.0|2861.0|4262.0|5646.0|5948.0|7063.0|8539.0|10057.0|11679.0|12388.0
 2015|F4476|40-44|W|IRL|446|81|1447.0|2879.0|4280.0|5707.0|6020.0|7168.0|8642.0|10145.0|11724.0|12388.0
 2015|F10978|30-34|W|GER|445|95|1464.0|2918.0|4383.0|5856.0|6176.0|7337.0|8816.0|10286.0|11785.0|12388.0
 2015|F5508|35-39|W|SUI|444|94|1414.0|2815.0|4215.0|5600.0|5901.0|7007.0|8445.0|9967.0|11654.0|12387.0
 2015|F963|45-49|W|SUI|443|48|1413.0|2815.0|4214.0|5600.0|5901.0|6990.0|8446.0|9986.0|11651.0|12386.0
 2015|F11319|40-44|W|NED|442|80|1470.0|2941.0|4398.0|5854.0|6163.0|7306.0|8775.0|10246.0|11717.0|12385.0
 2015|F11554|45-49|W|GER|441|47|1408.0|2848.0|4286.0|5720.0|6034.0|7162.0|8630.0|10115.0|11695.0|12384.0
 2015|F5109|40-44|W|GER|440|79|1347.0|2688.0|4067.0|5480.0|5792.0|6942.0|8481.0|10062.0|11690.0|12379.0
 2015|F8025|45-49|W|ITA|439|46|1437.0|2850.0|4280.0|5737.0|6058.0|7223.0|8740.0|10222.0|11744.0|12379.0
 2015|F6246|40-44|W|EST|438|78|1426.0|2899.0|4373.0|5852.0|6179.0|7345.0|8833.0|10260.0|11734.0|12378.0
 2015|F11650|40-44|W|GER|437|77|1445.0|2913.0|4358.0|5792.0|6115.0|7255.0|8720.0|10177.0|11709.0|12375.0
 2015|F12118|35-39|W|GBR|436|93|1439.0|2862.0|4285.0|5735.0|6051.0|7223.0|8744.0|10227.0|11739.0|12373.0
 2015|F7220|30-34|W|ESP|435|94|1500.0|2970.0|4443.0|5908.0|6226.0|7381.0|8868.0|10350.0|11778.0|12372.0
 2015|F2758|50-54|W|GBR|434|19|1447.0|2926.0|4339.0|5791.0|6102.0|7253.0|8777.0|10223.0|11735.0|12369.0
 2015|F11223|30-34|W|NED|433|93|1464.0|2942.0|4425.0|5895.0|6217.0|7402.0|8883.0|10309.0|11756.0|12369.0
 2015|F8653|35-39|W|GBR|432|92|1451.0|2917.0|4400.0|5852.0|6169.0|7314.0|8776.0|10226.0|11717.0|12368.0
 2015|F1664|H|W|SUI|431|103|1510.0|3009.0|4499.0|5972.0|6288.0|7449.0|8927.0|10351.0|11760.0|12364.0
 2015|F1958|55-59|W|AUS|430|5|1480.0|2936.0|4394.0|5840.0|6156.0|7295.0|8764.0|10222.0|11707.0|12364.0
 2015|F11598|30-34|W|GBR|429|92|1556.0|3019.0|4440.0|5877.0|6186.0|7325.0|8793.0|10224.0|11714.0|12359.0
 2015|F7091|H|W|RUS|428|102|1482.0|2954.0|4430.0|5882.0|6204.0|7348.0|8824.0|10286.0|11737.0|12359.0
 2015|F9077|40-44|W|POL|427|76|1470.0|2913.0|4342.0|5770.0|6087.0|7232.0|8699.0|10219.0|11715.0|12356.0
 2015|F9380|H|W|GER|426|101|1487.0|2962.0|4426.0|5886.0|6201.0|7350.0|8814.0|10270.0|11729.0|12356.0
 2015|F4150|35-39|W|NED|425|91|1445.0|2890.0|4327.0|5764.0|6080.0|7213.0|8694.0|10174.0|11726.0|12354.0
 2015|F9651|40-44|W|COL|424|75|1450.0|2897.0|4359.0|5810.0|6131.0|7291.0|8753.0|10221.0|11722.0|12352.0
 2015|F10288|35-39|W|FRA|423|90|1487.0|2976.0|4432.0|5897.0|6216.0|7357.0|8820.0|10240.0|11714.0|12351.0
 2015|F12201|35-39|W|PAN|422|89|1443.0|2866.0|4313.0|5758.0|6075.0|7235.0|8707.0|10157.0|11683.0|12351.0
 2015|F12036|30-34|W|GER|421|91|1414.0|2828.0|4256.0|5685.0|5990.0|7157.0|8664.0|10155.0|11689.0|12348.0
 2015|F2149|50-54|W|ITA|420|18|1500.0|2980.0|4462.0|5945.0|6264.0|7400.0|8837.0|10263.0|11717.0|12347.0
 2015|F6098|30-34|W|CZE|419|90|1442.0|2866.0|4327.0|5811.0|6134.0|7283.0|8734.0|10206.0|11707.0|12346.0
 2015|F11399|H|W|MEX|418|100|1483.0|2964.0|4418.0|5874.0|6194.0|7345.0|8813.0|10270.0|11738.0|12345.0
 2015|F1331|50-54|W|DEN|417|17|1347.0|2666.0|3981.0|5321.0|5613.0|6812.0|8270.0|9797.0|11652.0|12341.0
 2015|F11823|H|W|GER|416|99|1424.0|2857.0|4296.0|5746.0|6065.0|7209.0|8691.0|10167.0|11676.0|12341.0
 2015|F3874|40-44|W|ISR|415|74|1525.0|3017.0|4484.0|5948.0|6262.0|7395.0|8853.0|10285.0|11722.0|12341.0
 2015|F9197|40-44|W|FRA|414|73|1562.0|3046.0|4514.0|5964.0|6281.0|7424.0|8892.0|10324.0|11751.0|12341.0
 2015|F618|50-54|W|FRA|413|16|1458.0|2918.0|4395.0|5866.0|6176.0|7315.0|8769.0|10234.0|11707.0|12340.0
 2015|F9062|H|W|DEN|412|98|1450.0|2885.0|4323.0|5791.0|6109.0|7263.0|8736.0|10205.0|11704.0|12337.0
 2015|F8181|H|W|NOR|411|97|1474.0|2989.0|4465.0|5962.0|6280.0|7416.0|8871.0|10303.0|11740.0|12335.0
 2015|F2304|50-54|W|BRA|410|15|1401.0|2801.0|4249.0|5701.0|6019.0|7183.0|8691.0|10175.0|11689.0|12334.0
 2015|F8834|40-44|W|GER|409|72|1515.0|3004.0|4490.0|5972.0|6284.0|7394.0|8833.0|10252.0|11710.0|12334.0
 2015|F2936|45-49|W|IRL|408|45|1515.0|2998.0|4468.0|5928.0|6248.0|7405.0|8873.0|10291.0|11718.0|12333.0
 2015|F6876|30-34|W|DEN|407|89|1472.0|2931.0|4377.0|5850.0|6199.0|7335.0|8833.0|10256.0|11704.0|12328.0
 2015|F7408|45-49|W|FRA|406|44|1433.0|2865.0|4322.0|5790.0|6113.0|7273.0|8757.0|10210.0|11690.0|12327.0
 2015|F5996|40-44|W|GER|405|71|1517.0|3015.0|4479.0|5943.0|6263.0|7406.0|8870.0|10287.0|11711.0|12326.0
 2015|F11529|H|W|GER|404|96|1502.0|3006.0|4478.0|5927.0|6235.0|7347.0|8773.0|10203.0|11676.0|12313.0
 2015|F3070|40-44|W|NOR|403|70|1393.0|2778.0|4163.0|5554.0|5858.0|6959.0|8415.0|10059.0|11652.0|12312.0
 2015|F5204|35-39|W|SWE|402|88|1540.0|2981.0|4429.0|5913.0|6237.0|7404.0|8880.0|10307.0|11726.0|12309.0
 2015|F241|35-39|W|GER|401|87|1472.0|2937.0|4431.0|5898.0|6211.0|7352.0|8810.0|10263.0|11689.0|12305.0
 2015|F1597|30-34|W|RUS|400|88|1484.0|2930.0|4375.0|5817.0|6137.0|7290.0|8738.0|10179.0|11679.0|12305.0
 2015|F9847|40-44|W|GER|399|69|1469.0|2915.0|4352.0|5774.0|6083.0|7209.0|8658.0|10131.0|11649.0|12304.0
 2015|F9129|30-34|W|GER|398|87|1471.0|2957.0|4437.0|5897.0|6212.0|7338.0|8773.0|10205.0|11666.0|12297.0
 2015|F11227|45-49|W|GBR|397|43|1457.0|2929.0|4380.0|5820.0|6129.0|7266.0|8720.0|10165.0|11647.0|12293.0
 2015|F7378|45-49|W|GBR|396|42|1426.0|2830.0|4219.0|5617.0|5922.0|7043.0|8507.0|9989.0|11542.0|12293.0
 2015|F5028|45-49|W|GER|395|41|1371.0|2728.0|4111.0|5504.0|5815.0|6955.0|8453.0|9995.0|11604.0|12286.0
 2015|F7977|55-59|W|CAN|394|4|1450.0|2897.0|4332.0|5775.0|6087.0|7230.0|8702.0|10151.0|11636.0|12285.0
 2015|F10385|30-34|W|IRL|393|86|1537.0|3043.0|4513.0|5974.0|6295.0|7440.0|8957.0|10364.0|11714.0|12285.0
 2015|F11118|H|W|DEN|392|95|1329.0|2695.0|4068.0|5448.0|5758.0|6915.0|8511.0|10072.0|11636.0|12282.0
 2015|F7254|35-39|W|ESP|391|86|1464.0|2943.0|4406.0|5871.0|6186.0|7336.0|8806.0|10254.0|11683.0|12280.0
 2015|F1595|40-44|W|ITA|390|68|1447.0|2877.0|4310.0|5742.0|6050.0|7179.0|8697.0|10149.0|11644.0|12278.0
 2015|F6995|40-44|W|NED|389|67|1453.0|2863.0|4283.0|5718.0|6038.0|7179.0|8636.0|10081.0|11622.0|12278.0
 2015|F870|45-49|W|GBR|388|40|1408.0|2800.0|4193.0|5594.0|5943.0|7051.0|8489.0|9955.0|11569.0|12277.0
 2015|F5412|40-44|W|ISL|387|66|1460.0|2892.0|4326.0|5750.0|6064.0|7180.0|8627.0|10094.0|11606.0|12269.0
 2015|F6021|H|W|GER|386|94|1408.0|2791.0|4197.0|5630.0|5944.0|7086.0|8590.0|10073.0|11611.0|12267.0
 2015|F2392|40-44|W|ITA|385|65|1413.0|2836.0|4270.0|5724.0|6042.0|7192.0|8663.0|10142.0|11637.0|12266.0
 2015|F11060|50-54|W|DEN|384|14|1409.0|2788.0|4157.0|5545.0|5849.0|6985.0|8459.0|9985.0|11580.0|12265.0
 2015|F11405|40-44|W|FIN|383|64|1402.0|2816.0|4242.0|5685.0|5998.0|7155.0|8642.0|10126.0|11640.0|12264.0
 2015|F5381|35-39|W|MEX|382|85|1515.0|2998.0|4453.0|5896.0|6204.0|7365.0|8818.0|10264.0|11690.0|12264.0
 2015|F1261|H|W|AUT|381|93|1480.0|2954.0|4409.0|5879.0|6193.0|7332.0|8798.0|10239.0|11667.0|12264.0
 2015|F4016|30-34|W|GER|380|85|1424.0|2876.0|4306.0|5735.0|6045.0|7175.0|8623.0|10098.0|11616.0|12263.0
 2015|F1893|35-39|W|IRL|379|84|1475.0|2915.0|4352.0|5785.0|6097.0|7235.0|8709.0|10172.0|11641.0|12256.0
 2015|F7726|H|W|AUT|378|92|1444.0|2865.0|4329.0|5795.0|6113.0|7262.0|8703.0|10135.0|11620.0|12254.0
 2015|F7743|45-49|W|GER|377|39|1474.0|3027.0|4534.0|6022.0|6348.0|7510.0|8970.0|10303.0|11668.0|12254.0
 2015|F2931|30-34|W|GER|376|84|1482.0|2962.0|4449.0|5933.0|6258.0|7414.0|8891.0|10343.0|11696.0|12253.0
 2015|F7815|50-54|W|NED|375|13|1456.0|2876.0|4300.0|5738.0|6048.0|7185.0|8654.0|10105.0|11597.0|12243.0
 2015|F9973|H|W|USA|374|91|1415.0|2818.0|4201.0|5619.0|5937.0|7093.0|8560.0|10031.0|11580.0|12242.0
 2015|F8169|H|W|VEN|373|90|1359.0|2719.0|4095.0|5497.0|5810.0|6947.0|8448.0|9960.0|11539.0|12237.0
 2015|F9348|40-44|W|GER|372|63|1500.0|3012.0|4492.0|5950.0|6273.0|7437.0|8880.0|10263.0|11641.0|12236.0
 2015|F8267|H|W|BRA|371|89|1381.0|2774.0|4207.0|5645.0|5957.0|7087.0|8547.0|10047.0|11597.0|12235.0
 2015|F633|40-44|W|POL|370|62|1503.0|2966.0|4423.0|5872.0|6188.0|7329.0|8773.0|10199.0|11643.0|12234.0
 2015|F2378|45-49|W|USA|369|38|1409.0|2825.0|4249.0|5673.0|5984.0|7110.0|8565.0|10028.0|11553.0|12228.0
 2015|F5623|35-39|W|NED|368|83|1462.0|2902.0|4346.0|5786.0|6097.0|7239.0|8694.0|10119.0|11587.0|12228.0
 2015|F1961|35-39|W|USA|367|82|1463.0|2931.0|4399.0|5860.0|6175.0|7313.0|8797.0|10239.0|11631.0|12226.0
 2015|F4752|35-39|W|MEX|366|81|1370.0|2736.0|4121.0|5520.0|5821.0|6924.0|8355.0|9867.0|11516.0|12220.0
 2015|F5731|35-39|W|USA|365|80|1431.0|2836.0|4287.0|5726.0|6039.0|7167.0|8645.0|10122.0|11590.0|12218.0
 2015|F2446|35-39|W|CRC|364|79|1473.0|2886.0|4246.0|5634.0|5931.0|7027.0|8442.0|9884.0|11481.0|12214.0
 2015|F9840|H|W|GER|363|88|1334.0|2695.0|4065.0|5473.0|5788.0|6943.0|8442.0|9950.0|11536.0|12214.0
 2015|F1393|H|W|GER|362|87|1420.0|2811.0|4225.0|5660.0|5977.0|7125.0|8595.0|10047.0|11552.0|12207.0
 2015|F3872|30-34|W|CAN|361|83|1404.0|2827.0|4257.0|5691.0|6003.0|7143.0|8612.0|10069.0|11578.0|12204.0
 2015|F3778|H|W|GBR|360|86|1398.0|2805.0|4209.0|5631.0|5941.0|7076.0|8491.0|9905.0|11472.0|12201.0
 2015|F2176|40-44|W|GBR|359|61|1469.0|2923.0|4379.0|5819.0|6129.0|7232.0|8673.0|10107.0|11570.0|12199.0
 2015|F9447|40-44|W|DEN|358|60|1479.0|2919.0|4354.0|5787.0|6098.0|7227.0|8690.0|10114.0|11580.0|12198.0
 2015|F5001|H|W|GER|357|85|1464.0|2899.0|4361.0|5808.0|6129.0|7269.0|8726.0|10157.0|11595.0|12198.0
 2015|F4619|40-44|W|DEN|356|59|1449.0|2884.0|4282.0|5697.0|6009.0|7136.0|8586.0|10032.0|11541.0|12190.0
 2015|F11814|35-39|W|GER|355|78|1329.0|2658.0|3996.0|5346.0|5647.0|6751.0|8285.0|9863.0|11511.0|12188.0
 2015|F11979|30-34|W|GBR|354|82|1471.0|2938.0|4421.0|5901.0|6227.0|7387.0|8813.0|10185.0|11575.0|12182.0
 2015|F10394|30-34|W|RSA|353|81|1432.0|2869.0|4297.0|5721.0|6033.0|7175.0|8649.0|10102.0|11563.0|12182.0
 2015|F6950|40-44|W|DEN|351|57|1426.0|2852.0|4288.0|5715.0|6026.0|7152.0|8602.0|10049.0|11538.0|12182.0
 2015|F11730|40-44|W|AUS|351|57|1437.0|2867.0|4313.0|5755.0|6070.0|7207.0|8672.0|10108.0|11554.0|12182.0
 2015|F10875|30-34|W|IRL|350|80|1347.0|2688.0|4043.0|5416.0|5718.0|6832.0|8299.0|9868.0|11509.0|12181.0
 2015|F9084|45-49|W|AUT|349|37|1481.0|2935.0|4406.0|5851.0|6164.0|7288.0|8731.0|10151.0|11577.0|12172.0
 2015|F3445|35-39|W|FRA|348|77|1356.0|2719.0|4111.0|5505.0|5811.0|6951.0|8437.0|9963.0|11514.0|12167.0
 2015|F2051|45-49|W|CAN|347|36|1436.0|2869.0|4314.0|5757.0|6074.0|7218.0|8624.0|10025.0|11492.0|12163.0
 2015|F7729|H|W|COL|346|84|1445.0|2900.0|4356.0|5803.0|6115.0|7226.0|8665.0|10097.0|11559.0|12160.0
 2015|F6154|30-34|W|GER|345|79|1497.0|2987.0|4347.0|5752.0|6055.0|7176.0|8602.0|10016.0|11490.0|12158.0
 2015|F6917|H|W|GER|344|83|1443.0|2845.0|4242.0|5636.0|5942.0|7047.0|8471.0|9916.0|11458.0|12150.0
 2015|F5246|H|W|GER|342|82|1444.0|2845.0|4242.0|5636.0|5941.0|7046.0|8471.0|9916.0|11457.0|12149.0
 2015|F7546|40-44|W|SUI|342|56|1448.0|2866.0|4289.0|5710.0|6029.0|7168.0|8601.0|10049.0|11516.0|12149.0
 2015|F9421|30-34|W|GER|341|78|1453.0|2880.0|4311.0|5705.0|6011.0|7124.0|8567.0|10041.0|11515.0|12147.0
 2015|F6760|30-34|W|USA|340|77|1353.0|2710.0|4090.0|5467.0|5771.0|6901.0|8355.0|9852.0|11458.0|12146.0
 2015|F967|45-49|W|ARG|339|35|1435.0|2845.0|4253.0|5675.0|5984.0|7108.0|8583.0|10035.0|11513.0|12143.0
 2015|F1791|H|W|DEN|338|81|1459.0|2911.0|4339.0|5778.0|6092.0|7230.0|8709.0|10129.0|11546.0|12140.0
 2015|F8695|45-49|W|GER|337|34|1348.0|2725.0|4135.0|5574.0|5883.0|7046.0|8547.0|10017.0|11514.0|12140.0
 2015|F2653|45-49|W|ITA|336|33|1444.0|2863.0|4302.0|5738.0|6054.0|7196.0|8644.0|10078.0|11527.0|12139.0
 2015|F2155|45-49|W|ITA|335|32|1449.0|2885.0|4318.0|5745.0|6060.0|7188.0|8631.0|10066.0|11518.0|12137.0
 2015|F6996|35-39|W|GER|334|76|1442.0|2862.0|4275.0|5712.0|6029.0|7161.0|8592.0|10021.0|11498.0|12134.0
 2015|F3148|45-49|W|FRA|333|31|1366.0|2730.0|4097.0|5478.0|5780.0|6886.0|8354.0|9863.0|11438.0|12131.0
 2015|F1061|45-49|W|GBR|332|30|1418.0|2812.0|4189.0|5574.0|5878.0|7003.0|8459.0|9938.0|11471.0|12130.0
 2015|F4029|H|W|UKR|331|80|1482.0|2925.0|4330.0|5762.0|6073.0|7195.0|8612.0|10042.0|11506.0|12127.0
 2015|F5121|40-44|W|FIN|330|55|1392.0|2784.0|4188.0|5602.0|5909.0|7032.0|8481.0|9961.0|11486.0|12125.0
 2015|F11546|35-39|W|DEN|329|75|1417.0|2828.0|4259.0|5701.0|6006.0|7132.0|8555.0|10000.0|11480.0|12121.0
 2015|F8586|45-49|W|GER|328|29|1393.0|2811.0|4237.0|5665.0|5979.0|7121.0|8598.0|10056.0|11495.0|12117.0
 2015|F5175|35-39|W|MEX|327|74|1402.0|2819.0|4242.0|5675.0|5982.0|7118.0|8592.0|10035.0|11490.0|12116.0
 2015|F6807|50-54|W|NOR|326|12|1437.0|2853.0|4282.0|5697.0|6003.0|7104.0|8514.0|9949.0|11430.0|12110.0
 2015|F7522|40-44|W|FRA|325|54|1499.0|2966.0|4428.0|5854.0|6157.0|7249.0|8645.0|10040.0|11478.0|12108.0
 2015|F3936|45-49|W|FRA|324|28|1407.0|2804.0|4195.0|5564.0|5863.0|6986.0|8436.0|9917.0|11435.0|12105.0
 2015|F8362|30-34|W|GER|323|76|1402.0|2809.0|4243.0|5686.0|6005.0|7129.0|8563.0|10026.0|11502.0|12105.0
 2015|F4519|45-49|W|USA|322|27|1430.0|2846.0|4248.0|5657.0|5967.0|7091.0|8508.0|9948.0|11423.0|12104.0
 2015|F2177|40-44|W|HKG|321|53|1319.0|2659.0|4040.0|5472.0|5783.0|6931.0|8482.0|9989.0|11469.0|12101.0
 2015|F2576|H|W|GER|320|79|1346.0|2745.0|4170.0|5658.0|5969.0|7112.0|8553.0|9986.0|11464.0|12100.0
 2015|F10453|35-39|W|RUS|319|73|1468.0|2924.0|4356.0|5781.0|6090.0|7204.0|8639.0|10047.0|11483.0|12096.0
 2015|F3002|50-54|W|GER|318|11|1438.0|2854.0|4276.0|5713.0|6026.0|7161.0|8602.0|10035.0|11485.0|12094.0
 2015|F8135|H|W|DEN|317|78|1426.0|2841.0|4252.0|5668.0|5974.0|7076.0|8495.0|9929.0|11434.0|12091.0
 2015|F854|30-34|W|GER|316|75|1382.0|2778.0|4171.0|5572.0|5882.0|6990.0|8448.0|9894.0|11409.0|12091.0
 2015|F3241|30-34|W|SUI|315|74|1420.0|2831.0|4253.0|5676.0|5990.0|7106.0|8536.0|9968.0|11446.0|12083.0
