year|bib|age_group|gender|city|state|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2017|24709|50-54|M|Chevy Chase|MD|FRA|26539|15573|1524|1734.0|3559.0|5397.0|7399.0|7882.0|9670.0|12047.0|14549.0|16971.0|17903.0
 2017|53772|30-34|M|Lisle|IL|USA|26536|15572|2365|1963.0|4062.0|5845.0|7794.0|8240.0|9857.0|12213.0|14600.0|17064.0|17902.0
 2017|20972|30-34|M|Washington|DC|USA|26535|15571|2364|1582.0|3255.0|5039.0|6978.0|7421.0|9117.0|11549.0|14256.0|16980.0|17901.0
 2017|30212|25-29|M|Malden|MA|CHN|26533|15570|1847|1742.0|3403.0|5098.0|7020.0|7511.0|9113.0|12102.0|14563.0|16925.0|17901.0
 2017|8738|45-49|M|Chicago|IL|USA|26529|15569|2355|1754.0|3549.0|5372.0|7240.0|7698.0|9370.0|11922.0|14419.0|16938.0|17900.0
 2017|28001|30-34|M|Iowa City|IA|JPN|26527|15568|2363|1676.0|3332.0|4993.0|6752.0|7172.0|8799.0|11176.0|14339.0|16897.0|17899.0
 2017|26624|35-39|M|Geneva|IL|USA|26525|15567|2793|1635.0|3354.0|5127.0|7083.0|7482.0|9301.0|11672.0|14144.0|16947.0|17899.0
 2017|22120|25-29|M|Chicago|IL|USA|26524|15566|1846|1775.0|3452.0|5128.0|6853.0|7238.0|8740.0|11217.0|13998.0|16688.0|17899.0
 2017|50318|60-64|M|Koln|NRW|GER|26522|15565|344|1844.0|3685.0|5601.0|7502.0|7933.0|9777.0|11999.0|14515.0|16934.0|17898.0
 2017|23170|55-59|M|Wals|Salzburg|AUT|26519|15564|831|1927.0|3807.0|5703.0|7693.0|8148.0|9755.0|11999.0|14400.0|16923.0|17897.0
 2017|49497|50-54|M|Toronto|ON|CAN|26517|15563|1523|2059.0|4136.0|6182.0|8370.0|8829.0|10472.0|12599.0|14846.0|17047.0|17897.0
 2017|33434|55-59|M|Flensburg|SCHLESWIG-HOLSTEIN|GER|26516|15562|830|1877.0|3801.0|5780.0|7792.0|8225.0|9803.0|12018.0|14470.0|16984.0|17897.0
 2017|18989|30-34|M|Gurnee|IL|USA|26515|15561|2362|1644.0|3326.0|4986.0|6703.0|7110.0|8689.0|11020.0|14187.0|16920.0|17897.0
 2017|43072|20-24|M|Chicago|IL|USA|26514|15560|567|2065.0|4281.0|6221.0|8171.0|8712.0|10273.0|12364.0|14709.0|17140.0|17897.0
 2017|29827|25-29|M|Chicago|IL|USA|26508|15559|1845|1757.0|3605.0|5485.0|7712.0|8133.0|9867.0|12285.0|14662.0|17001.0|17895.0
 2017|39696|35-39|M|Orlando|FL|PHI|26507|15558|2792|1637.0|3193.0|4966.0|6815.0|7242.0|8877.0|11510.0|13976.0|16813.0|17895.0
 2017|49023|40-44|M|Pittsfield|MA|USA|26506|15557|2724|1973.0|3989.0|5902.0|7892.0|8327.0|9900.0|12033.0|14294.0|16788.0|17895.0
 2017|38021|45-49|M|Bloomington|IN|USA|26504|15556|2354|1797.0|3610.0|5480.0|7582.0|8014.0|9876.0|12078.0|14476.0|16967.0|17894.0
 2017|45063|45-49|M|Katy|TX|USA|26502|15555|2353|1918.0|3869.0|5778.0|7829.0|8302.0|9966.0|12151.0|14496.0|16973.0|17893.0
 2017|39029|40-44|M|Smyrna|GA|USA|26497|15554|2723|1881.0|3715.0|5584.0|7576.0|8021.0|9564.0|11779.0|14192.0|16950.0|17892.0
 2017|32721|45-49|M|Santo Domingo||DOM|26493|15553|2352|2189.0|4184.0|6054.0|8140.0|8604.0|10306.0|12571.0|14690.0|16936.0|17892.0
 2017|8990|35-39|M|Vernon Hills|IL|USA|26490|15552|2791|1716.0|3438.0|5165.0|6952.0|7348.0|8807.0|10861.0|13257.0|16786.0|17891.0
 2017|14955|45-49|M|Aguascalientes|AGUASCALIENTES|MEX|26488|15551|2351|1816.0|3675.0|5565.0|7508.0|7923.0|9523.0|11736.0|14063.0|16912.0|17891.0
 2017|47904|55-59|M|Merrillville|IN|MEX|26487|15550|829|1909.0|3809.0|5737.0|7723.0|8184.0|9948.0|12225.0|14516.0|16959.0|17891.0
 2017|48482|45-49|M|Oak Park|IL|USA|26483|15549|2350|1975.0|3947.0|5987.0|7968.0|8418.0|10029.0|12164.0|14373.0|16933.0|17891.0
 2017|11530|45-49|M|Hinsdale|IL|USA|26479|15548|2349|1782.0|3573.0|5335.0|7115.0|7512.0|8983.0|10930.0|13439.0|16570.0|17890.0
 2017|33184|55-59|M|Moscow|RUSSIA|RUS|26477|15547|828|1833.0|3680.0|5497.0|7363.0|7781.0|9380.0|11676.0|14129.0|16723.0|17890.0
 2017|38253|30-34|M|Chicago|IL|GER|26472|15546|2361|1981.0|4233.0|6157.0|8156.0|8602.0|10205.0|12329.0|14687.0|17040.0|17888.0
 2017|19743|20-24|M|Arlington Heights|IL|USA|26469|15545|566|1717.0|3212.0|5278.0|7324.0|7723.0|9311.0|11615.0|14426.0|16833.0|17888.0
 2017|40966|30-34|M|Woodstock|IL|USA|26467|15544|2360|1886.0|3794.0|5726.0|7660.0|8085.0|9683.0|12002.0|14445.0|16961.0|17888.0
 2017|34467|40-44|M|Bartlett|IL|BEL|26466|15543|2722|1707.0|3450.0|5209.0|7041.0|7440.0|9000.0|11383.0|14135.0|16908.0|17888.0
 2017|29278|25-29|M|Portland|OR|IND|26464|15542|1844|1927.0|3907.0|5801.0|7778.0|8227.0|9821.0|NaN|14369.0|16851.0|17888.0
 2017|42247|30-34|M|Chicago|IL|USA|26461|15541|2359|1881.0|3708.0|5542.0|7421.0|7837.0|9301.0|11258.0|13636.0|16326.0|17887.0
 2017|42326|50-54|M|Chicago|IL|USA|26460|15540|1522|1884.0|3855.0|5730.0|7706.0|8145.0|9726.0|11828.0|14145.0|16850.0|17886.0
 2017|5982|20-24|M|Arlington Heights|IL|IND|26456|15539|565|1601.0|3212.0|4965.0|6961.0|7419.0|9132.0|11497.0|14138.0|16850.0|17885.0
 2017|55456|60-64|M|Chicago|IL|USA|26453|15538|343|1888.0|3787.0|5714.0|7678.0|8120.0|9710.0|11886.0|14252.0|16864.0|17884.0
 2017|20282|25-29|M|Beijing|BEIJING|CHN|26452|15537|1843|1524.0|3191.0|4898.0|6696.0|7119.0|8797.0|11230.0|13682.0|16737.0|17884.0
 2017|60875|50-54|M|New York|NY|USA|26450|15536|1521|2050.0|4072.0|6081.0|8094.0|8540.0|10149.0|12239.0|14483.0|16918.0|17884.0
 2017|50002|60-64|M|Langenfeld|NRW|GER|26449|15535|342|1924.0|3903.0|5804.0|7795.0|8233.0|9831.0|12169.0|14502.0|16968.0|17884.0
 2017|35215|45-49|M|Lansing|IL|USA|26448|15534|2348|1842.0|3711.0|5613.0|7570.0|7986.0|9589.0|11818.0|14173.0|16879.0|17884.0
 2017|32776|45-49|M|Carolina|PR|USA|26442|15533|2347|1758.0|3495.0|5324.0|7197.0|7598.0|9218.0|11449.0|14030.0|16806.0|17883.0
 2017|24016|40-44|M|Bogota||COL|26441|15532|2721|1764.0|3752.0|5595.0|7640.0|8045.0|9938.0|12024.0|14457.0|16931.0|17883.0
 2017|34002|45-49|M|Chicago|IL|MEX|26438|15531|2346|1776.0|3564.0|5293.0|7029.0|7413.0|8886.0|11225.0|14154.0|16753.0|17882.0
 2017|10955|30-34|M|Suginami-Ku|TOKYO|JPN|26437|15530|2358|1820.0|3658.0|5563.0|7675.0|8132.0|9883.0|12342.0|14658.0|17040.0|17882.0
 2017|59096|45-49|M|South Holland|IL|USA|26436|15529|2345|1844.0|3719.0|5615.0|7570.0|7997.0|9542.0|11881.0|14213.0|16877.0|17882.0
 2017|22563|40-44|M|Bogota||USA|26435|15528|2720|1764.0|3752.0|5595.0|7640.0|8045.0|9938.0|12023.0|14456.0|16929.0|17882.0
 2017|32460|55-59|M|North Point|HONG KONG|HKG|26432|15527|827|2061.0|4091.0|6008.0|7983.0|8436.0|10031.0|12239.0|14571.0|16973.0|17881.0
 2017|10957|60-64|M|Sano-Shi|TICHIGI|JPN|26431|15526|341|1924.0|3823.0|5766.0|7806.0|8266.0|9849.0|12012.0|14517.0|16862.0|17881.0
 2017|32475|60-64|M|Kowloon|HONG KONG|HKG|26428|15525|340|2061.0|4092.0|6009.0|7983.0|8436.0|10032.0|12240.0|14571.0|16974.0|17881.0
 2017|37540|40-44|M|Bridgewater|NJ|USA|26426|15524|2719|1950.0|4009.0|5925.0|7937.0|8397.0|10032.0|12234.0|14529.0|16958.0|17881.0
 2017|43316|50-54|M|Roselle|IL|USA|26425|15523|1520|2042.0|4234.0|6201.0|8172.0|8616.0|10186.0|12246.0|14495.0|16926.0|17881.0
 2017|25621|20-24|M|Northfield|IL|USA|26421|15522|564|1742.0|3403.0|5105.0|6891.0|7295.0|8950.0|10875.0|13520.0|16567.0|17880.0
 2017|27792|30-34|M|Philadelphia|PA|USA|26420|15521|2357|1697.0|3393.0|5064.0|6874.0|7278.0|8814.0|11113.0|13847.0|16689.0|17880.0
 2017|23364|25-29|M|Shanghai|SHANGHAI|CHN|26419|15520|1842|1654.0|3353.0|5174.0|7198.0|7708.0|9529.0|11928.0|14385.0|16915.0|17880.0
 2017|38388|30-34|M|Pflugerville|TX|USA|26415|15519|2356|1715.0|3404.0|5153.0|6972.0|7377.0|9121.0|11574.0|14128.0|16758.0|17879.0
 2017|24147|25-29|M|Finsing|GERMANY|GER|26410|15518|1841|1824.0|3576.0|5311.0|7066.0|7456.0|8930.0|11290.0|14276.0|17042.0|17877.0
 2017|33467|55-59|M|Coatzacoalcos|VERACRUZ|MEX|26408|15517|826|1845.0|3729.0|5519.0|7349.0|7758.0|9196.0|11113.0|13675.0|16806.0|17877.0
 2017|62024|35-39|M|Chicago|IL|BRA|26406|15516|2790|1911.0|3823.0|5747.0|7684.0|8104.0|9678.0|11895.0|14339.0|16955.0|17876.0
 2017|12086|35-39|M|Brookfield|IL|USA|26401|15515|2789|1675.0|3325.0|4970.0|6677.0|7068.0|8403.0|11154.0|14342.0|16802.0|17875.0
 2017|31452|25-29|M|Algonquin|IL|USA|26400|15514|1840|1761.0|3440.0|5144.0|6992.0|7424.0|9200.0|11605.0|14207.0|16928.0|17875.0
 2017|46352|35-39|M|Costa Mesa|CA|USA|26399|15513|2788|1878.0|3817.0|5732.0|7739.0|8187.0|9791.0|11986.0|14345.0|16883.0|17875.0
 2017|30584|20-24|M|Cedar Falls|IA|USA|26394|15512|563|1842.0|3689.0|5557.0|7466.0|7919.0|9437.0|11722.0|14248.0|16991.0|17874.0
 2017|31471|25-29|M|Chicago|IL|USA|26388|15511|1839|1804.0|3619.0|5468.0|7375.0|7803.0|9343.0|11529.0|14292.0|16875.0|17873.0
 2017|31594|50-54|M|Chicago|IL|USA|26385|15510|1519|1880.0|3818.0|5857.0|7906.0|8348.0|10043.0|12342.0|14599.0|16954.0|17872.0
 2017|41299|30-34|M|Chicago|IL|USA|26379|15509|2355|1786.0|3525.0|5220.0|7035.0|7465.0|9109.0|11413.0|14094.0|16711.0|17870.0
 2017|56082|55-59|M|Newburgh|IN|USA|26378|15508|825|1668.0|3358.0|5048.0|6895.0|7308.0|8899.0|11010.0|14317.0|16955.0|17869.0
 2017|47139|30-34|M|Brooklyn|NY|USA|26377|15507|2354|1913.0|3821.0|5746.0|7703.0|8101.0|9659.0|11777.0|14213.0|16796.0|17869.0
 2017|17045|50-54|M|Livonia|MI|USA|26376|15506|1518|1688.0|3550.0|5340.0|7213.0|7638.0|9401.0|11711.0|14169.0|16867.0|17869.0
 2017|35322|35-39|M|Chicago|IL|USA|26375|15505|2787|1860.0|3744.0|5559.0|7466.0|7899.0|9463.0|11855.0|14160.0|16740.0|17869.0
 2017|26889|30-34|M|Chicago|IL|USA|26371|15504|2353|1816.0|3618.0|5447.0|7390.0|7822.0|9494.0|11710.0|14092.0|16718.0|17868.0
 2017|35300|30-34|M|Elkhorn|WI|USA|26370|15503|2352|1970.0|3871.0|5819.0|7802.0|8223.0|9832.0|12055.0|14568.0|16959.0|17868.0
 2017|36865|30-34|M|Boston|MA|USA|26369|15502|2351|1651.0|3295.0|5042.0|6957.0|7401.0|9415.0|11906.0|14346.0|16885.0|17868.0
 2017|51149|25-29|M|Chicago|IL|USA|26368|15501|1838|2017.0|4060.0|5937.0|7818.0|8241.0|9738.0|11795.0|14532.0|16996.0|17868.0
 2017|36205|25-29|M|Chicago|IL|USA|26367|15500|1837|2017.0|4059.0|5937.0|7818.0|8241.0|9738.0|11795.0|14532.0|16996.0|17868.0
 2017|39943|25-29|M|Downers Grove|IL|CHN|26365|15499|1836|2002.0|3982.0|5965.0|7995.0|8449.0|10038.0|12171.0|14611.0|16994.0|17867.0
 2017|36916|45-49|M|Melville|NY|USA|26363|15498|2344|1949.0|3879.0|5815.0|7803.0|8257.0|9897.0|12183.0|14575.0|16922.0|17867.0
 2017|59285|25-29|M|Chicago|IL|USA|26362|15497|1835|1879.0|3739.0|5498.0|7302.0|7733.0|9464.0|12162.0|14781.0|16996.0|17867.0
 2017|19493|30-34|M|Chicago|IL|USA|26360|15496|2350|1905.0|3827.0|5782.0|7778.0|8237.0|9849.0|12177.0|14476.0|16885.0|17866.0
 2017|21955|35-39|M|Chicago|IL|USA|26359|15495|2786|1615.0|3204.0|4833.0|6546.0|6977.0|8997.0|11703.0|14170.0|16833.0|17866.0
 2017|23267|35-39|M|Haarlem||NED|26358|15494|2785|1677.0|3317.0|4971.0|6643.0|7016.0|8490.0|11008.0|13826.0|16805.0|17866.0
 2017|46701|40-44|M|St John|IN|USA|26354|15493|2718|1941.0|3856.0|5801.0|7792.0|8241.0|9854.0|12067.0|14393.0|16875.0|17865.0
 2017|33779|50-54|M|Taipei|TAIWAN|CAN|26352|15492|1517|1771.0|3518.0|5266.0|7149.0|7566.0|9497.0|11782.0|14321.0|16879.0|17865.0
 2017|23682|60-64|M|Mexico City|MEXICO CITY|MEX|26347|15491|339|1877.0|3763.0|5654.0|7647.0|8080.0|9738.0|12016.0|14441.0|16954.0|17864.0
 2017|57195|30-34|M|Chicago|IL|USA|26346|15490|2349|1768.0|3579.0|5378.0|7272.0|7688.0|9373.0|11614.0|14075.0|16780.0|17864.0
 2017|31939|20-24|M|Beverly Hills|CA|USA|26344|15489|562|2017.0|4108.0|6361.0|8347.0|8841.0|10424.0|12555.0|14765.0|16967.0|17863.0
 2017|1743|25-29|M|Chicago|IL|USA|26343|15488|1834|1566.0|3142.0|4731.0|6383.0|6750.0|8178.0|10490.0|13375.0|16886.0|17863.0
 2017|11811|35-39|M|San Jose||CRC|26341|15487|2784|1673.0|3311.0|4967.0|6671.0|7091.0|8989.0|11102.0|13563.0|16613.0|17862.0
 2017|37904|55-59|M|Andrews Afb|MD|USA|26339|15486|824|1726.0|3402.0|5055.0|6781.0|7159.0|8647.0|10723.0|13551.0|16963.0|17862.0
 2017|17515|30-34|M|New York|NY|AUS|26337|15485|2348|1711.0|3509.0|5354.0|7294.0|7734.0|9408.0|12004.0|14434.0|16939.0|17861.0
 2017|40553|25-29|M|Chicago|IL|USA|26330|15484|1833|1768.0|3532.0|5321.0|7417.0|7875.0|9588.0|11980.0|14441.0|16946.0|17860.0
 2017|8868|25-29|M|Chicago|IL|USA|26325|15483|1832|1592.0|3164.0|4757.0|6504.0|6963.0|8768.0|11287.0|13802.0|16762.0|17858.0
 2017|4870|55-59|M|Villahermosa|TABASCO|MEX|26324|15482|823|1778.0|3657.0|5539.0|7510.0|7945.0|9556.0|11659.0|14084.0|16667.0|17858.0
 2017|58046|35-39|M|Springfield|VA|USA|26321|15481|2783|1656.0|3324.0|5043.0|6859.0|7253.0|8726.0|10859.0|13639.0|16763.0|17858.0
 2017|36112|35-39|M|St. Peters|MO|USA|26320|15480|2782|1773.0|3631.0|5553.0|7583.0|8004.0|9671.0|11945.0|14276.0|16731.0|17858.0
 2017|38843|55-59|M|Goffstown|NH|USA|26309|15479|822|2044.0|4136.0|6139.0|8211.0|8670.0|10309.0|12409.0|14634.0|16927.0|17856.0
 2017|35432|30-34|M|Grand Rapids|MI|USA|26308|15478|2347|1951.0|3940.0|5831.0|7808.0|8285.0|9894.0|12096.0|14445.0|16940.0|17856.0
 2017|17973|25-29|M|Milwaukee|WI|USA|26304|15477|1831|1962.0|3910.0|5834.0|7840.0|8282.0|9839.0|11856.0|13856.0|16756.0|17855.0
 2017|54686|40-44|M|Hammond|IN|USA|26300|15476|2717|1961.0|3869.0|5759.0|7805.0|8267.0|9960.0|12207.0|14635.0|16985.0|17854.0
 2017|53062|65-69|M|Skokie6|IL|USA|26298|15475|115|1769.0|3594.0|5427.0|7467.0|7923.0|9492.0|11720.0|14222.0|16903.0|17854.0
 2017|51025|20-24|M|Milwaukee|WI|USA|26297|15474|561|1666.0|3408.0|5222.0|7152.0|7631.0|9246.0|11612.0|14162.0|16931.0|17854.0
 2017|4468|45-49|M|Campanet|ILLES BALEARS|ESP|26296|15473|2343|1646.0|3254.0|4855.0|6615.0|7012.0|8573.0|10828.0|13825.0|16796.0|17854.0
 2017|25959|40-44|M|Colorado Springs|CO|USA|26291|15472|2716|1740.0|3492.0|5286.0|7181.0|7610.0|9259.0|11752.0|14201.0|16909.0|17853.0
 2017|49178|45-49|M|Los Angeles|CA|USA|26288|15471|2342|1864.0|3826.0|5713.0|7648.0|8084.0|9776.0|12069.0|14551.0|16915.0|17852.0
 2017|36717|40-44|M|Portland|OR|USA|26286|15470|2715|1856.0|3768.0|5724.0|7721.0|8209.0|9988.0|12035.0|14172.0|16705.0|17852.0
 2017|52438|25-29|M|Indianapolis|IN|AUS|26284|15469|1830|2054.0|3994.0|5940.0|7889.0|8325.0|9825.0|11943.0|14366.0|16876.0|17852.0
 2017|7905|16-19|M|Orland Park|IL|USA|26282|15468|75|1790.0|3601.0|5414.0|7461.0|7907.0|9615.0|12042.0|14477.0|16677.0|17852.0
 2017|56213|50-54|M|Saint Paul Park|MN|USA|26280|15467|1516|1849.0|3688.0|5580.0|7505.0|7930.0|9550.0|11862.0|14416.0|16896.0|17851.0
 2017|31003|35-39|M|Puerto Cabello|CARABOBO|VEN|26278|15466|2781|1865.0|3748.0|5621.0|7530.0|7959.0|9456.0|11502.0|13918.0|16695.0|17851.0
 2017|50182|55-59|M|West Salem|WI|USA|26277|15465|821|2018.0|4002.0|5992.0|7990.0|8454.0|10005.0|12033.0|14223.0|16566.0|17851.0
 2017|24538|65-69|M|Chandler|AZ|USA|26276|15464|114|1790.0|3646.0|5519.0|7480.0|7930.0|9594.0|11910.0|14375.0|16901.0|17851.0
 2017|56212|40-44|M|Chicago|IL|USA|26275|15463|2714|1821.0|3667.0|5547.0|7491.0|7934.0|9611.0|11903.0|14290.0|16828.0|17851.0
 2017|23930|25-29|M|Ciudad de Mexico|DISTRITO FEDERAL|MEX|26274|15462|1829|1488.0|3117.0|4817.0|6604.0|7004.0|8562.0|10894.0|13548.0|16779.0|17849.0
 2017|28884|40-44|M|Bellwood|IL|USA|26268|15461|2713|1820.0|3673.0|5439.0|7318.0|7711.0|9269.0|11447.0|14450.0|16960.0|17848.0
 2017|1918|40-44|M|Loves Park|IL|USA|26261|15460|2712|1866.0|3660.0|5445.0|7372.0|7797.0|9417.0|11642.0|13940.0|16494.0|17846.0
 2017|30831|45-49|M|Groton|MA|USA|26259|15459|2341|1873.0|3729.0|5573.0|7492.0|7954.0|9564.0|11835.0|14465.0|16999.0|17846.0
 2017|60848|45-49|M|Chesterfield|MO|USA|26258|15458|2340|1885.0|3897.0|5848.0|7883.0|8341.0|10000.0|12184.0|14542.0|16956.0|17845.0
 2017|6640|35-39|M|Toronto|ON|CAN|26257|15457|2780|1545.0|3154.0|4798.0|6692.0|7096.0|9227.0|12083.0|14961.0|17057.0|17845.0
 2017|5832|50-54|M|Mexico|MeXICO|MEX|26255|15456|1515|1590.0|3266.0|4917.0|6663.0|7070.0|8640.0|11163.0|13930.0|16485.0|17845.0
 2017|39062|60-64|M|Vernon Hills|IL|USA|26254|15455|338|1771.0|3611.0|5424.0|7321.0|7758.0|9558.0|11608.0|13887.0|16256.0|17845.0
 2017|4662|45-49|M|Mexico|D.F.|MEX|26250|15454|2339|1590.0|3266.0|4917.0|6663.0|7070.0|8639.0|11163.0|13927.0|16485.0|17844.0
 2017|7636|60-64|M|Seoul|SONGPAGU|KOR|26249|15453|337|1812.0|3442.0|5003.0|6605.0|7164.0|8821.0|11364.0|13862.0|16660.0|17844.0
 2017|60111|25-29|M|New York|NY|USA|26248|15452|1828|1973.0|3953.0|5909.0|7895.0|8339.0|9959.0|12130.0|14429.0|16946.0|17844.0
 2017|36613|35-39|M|Edgewater|NJ|KOR|26247|15451|2779|1808.0|3638.0|5524.0|7501.0|7939.0|9570.0|12019.0|14375.0|16930.0|17844.0
 2017|43388|65-69|M|Elmhurst|IL|USA|26245|15450|113|1958.0|3905.0|5846.0|7857.0|8298.0|9886.0|11989.0|14368.0|16840.0|17844.0
 2017|56381|55-59|M|South Barrington|IL|USA|26242|15449|820|1868.0|3853.0|5711.0|7720.0|8253.0|9972.0|12011.0|14499.0|16900.0|17843.0
 2017|17783|55-59|M|Lincoln|NE|USA|26241|15448|819|1618.0|3145.0|4699.0|6404.0|6800.0|8396.0|10920.0|13648.0|16619.0|17843.0
 2017|12543|45-49|M|Deventer||NED|26240|15447|2338|1917.0|3818.0|5708.0|7664.0|8090.0|9594.0|11844.0|14445.0|16940.0|17842.0
 2017|26614|60-64|M|Oklahoma City|OK|USA|26238|15446|336|1676.0|3335.0|5042.0|6943.0|7362.0|9051.0|11428.0|14003.0|16731.0|17842.0
 2017|21820|20-24|M|Chicago|IL|USA|26235|15445|560|1678.0|3259.0|4872.0|6589.0|6989.0|8620.0|11072.0|13793.0|16737.0|17841.0
 2017|27048|20-24|M|Traverse City|MI|USA|26233|15444|559|1787.0|3553.0|5362.0|7340.0|7792.0|9668.0|11923.0|14364.0|16908.0|17841.0
 2017|23690|35-39|M|New Taipei City|TAIWAN|TPE|26231|15443|2778|1728.0|3455.0|5302.0|7306.0|7777.0|9484.0|11840.0|14302.0|16836.0|17840.0
 2017|39919|30-34|M|Chicago|IL|USA|26229|15442|2346|1951.0|4156.0|6197.0|8367.0|8838.0|10454.0|12546.0|14689.0|16947.0|17840.0
 2017|39920|55-59|M|Galesburg|IL|USA|26227|15441|818|1951.0|4156.0|6196.0|8367.0|8837.0|10454.0|12546.0|14689.0|16946.0|17840.0
 2017|34726|65-69|M|Downers Grove|IL|USA|26226|15440|112|1850.0|3782.0|5621.0|7510.0|7934.0|9474.0|11603.0|14029.0|16851.0|17840.0
 2017|13506|45-49|M|Beijing|BEIJING|CHN|26223|15439|2337|1827.0|3537.0|5341.0|7189.0|7618.0|9265.0|11699.0|14149.0|16874.0|17840.0
 2017|10500|45-49|M|Memphis|TN|USA|26222|15438|2336|1699.0|3386.0|5087.0|6787.0|7164.0|8574.0|10705.0|13135.0|16821.0|17840.0
 2017|55975|25-29|M|Chicago|IL|USA|26221|15437|1827|1773.0|3595.0|5455.0|7353.0|7810.0|9369.0|11528.0|14157.0|16736.0|17839.0
 2017|58264|30-34|M|New York|NY|USA|26219|15436|2345|1945.0|3932.0|5841.0|7758.0|8192.0|9707.0|11744.0|14055.0|16949.0|17839.0
 2017|27505|25-29|M|Washington|DC|USA|26218|15435|1826|1625.0|3295.0|4947.0|6599.0|6960.0|8258.0|10265.0|14952.0|17072.0|17839.0
 2017|47293|25-29|M|Washington|DC|USA|26216|15434|1825|1850.0|3729.0|5650.0|7681.0|8138.0|9764.0|12017.0|14497.0|16904.0|17839.0
 2017|25061|30-34|M|Hanover Park|IL|USA|26215|15433|2344|1609.0|3198.0|4828.0|6599.0|7014.0|8527.0|10972.0|13969.0|16841.0|17839.0
 2017|38720|50-54|M|Kirkland|WA|USA|26214|15432|1514|1831.0|3689.0|5658.0|7665.0|8103.0|9704.0|11867.0|14309.0|16855.0|17839.0
 2017|42527|30-34|M|Chicago|IL|USA|26211|15431|2343|1870.0|3756.0|5629.0|7576.0|7988.0|9555.0|11733.0|14201.0|16815.0|17838.0
 2017|34041|60-64|M|Louisville|KY|USA|26210|15430|335|1694.0|3565.0|5475.0|7507.0|7971.0|9653.0|11802.0|14179.0|16829.0|17838.0
 2017|12565|35-39|M|Dongguan|GUANGDONG|CHN|26209|15429|2777|1828.0|3535.0|5341.0|7188.0|7618.0|9264.0|11699.0|14182.0|16873.0|17838.0
 2017|43062|60-64|M|Naperville|IL|USA|26205|15428|334|1903.0|3819.0|5729.0|7754.0|8216.0|9886.0|12198.0|14680.0|16967.0|17837.0
 2017|54038|30-34|M|Cordova|MD|USA|26203|15427|2342|1666.0|3402.0|5258.0|7276.0|7754.0|9491.0|11656.0|14268.0|16912.0|17837.0
 2017|47256|45-49|M|Schaumburg|IL|USA|26202|15426|2335|1865.0|3892.0|5753.0|7674.0|8100.0|9625.0|11755.0|14030.0|16722.0|17836.0
 2017|49240|40-44|M|Managua|MANAGUA|GUA|26201|15425|2711|2012.0|4116.0|6078.0|8079.0|8535.0|10080.0|12062.0|14273.0|16827.0|17835.0
 2017|37602|45-49|M|Chicago|IL|USA|26198|15424|2334|2150.0|4105.0|5992.0|7901.0|8328.0|9833.0|12003.0|14239.0|16878.0|17835.0
 2017|36347|35-39|M|Fort Myers|FL|USA|26193|15423|2776|1806.0|3668.0|5555.0|7697.0|8126.0|9721.0|11897.0|14326.0|16781.0|17834.0
 2017|36969|25-29|M|Urbana|IL|CHN|26192|15422|1824|1661.0|3398.0|5180.0|7527.0|7946.0|10043.0|12274.0|14357.0|16917.0|17833.0
 2017|40232|50-54|M|Aurora|IL|USA|26191|15421|1513|1837.0|4063.0|5941.0|8047.0|8481.0|10130.0|12179.0|14376.0|16817.0|17833.0
 2017|40996|20-24|M|Crown Point|IN|USA|26189|15420|558|2038.0|4056.0|6070.0|8087.0|8534.0|10205.0|12341.0|14668.0|16945.0|17833.0
 2017|47944|30-34|M|Chicago|IL|USA|26187|15419|2341|2072.0|4108.0|6151.0|8184.0|8641.0|10240.0|12324.0|14457.0|16858.0|17832.0
 2017|48965|50-54|M|Oak Park|IL|USA|26185|15418|1512|1787.0|3545.0|5346.0|7139.0|7544.0|9032.0|11223.0|13799.0|16707.0|17832.0
 2017|40856|35-39|M|Kansas City|MO|USA|26181|15417|2775|1790.0|3664.0|5401.0|7412.0|7799.0|9541.0|12027.0|14389.0|16858.0|17831.0
 2017|61771|40-44|M|South Dennis|MA|USA|26177|15416|2710|2133.0|4517.0|6281.0|8242.0|8653.0|10122.0|12311.0|14548.0|16916.0|17830.0
 2017|52323|30-34|M|Chicago|IL|USA|26176|15415|2340|2035.0|4149.0|6097.0|8197.0|8784.0|10460.0|12542.0|14878.0|16993.0|17830.0
 2017|42331|35-39|M|Belleville|IL|USA|26171|15414|2774|1733.0|3458.0|5147.0|6955.0|7345.0|8895.0|11344.0|14034.0|16716.0|17829.0
 2017|28841|35-39|M|Houston|TX|MEX|26170|15413|2773|1577.0|3374.0|5136.0|7069.0|7522.0|9244.0|11830.0|14366.0|16805.0|17829.0
 2017|37052|30-34|M|Lockport|IL|USA|26168|15412|2339|1851.0|3820.0|5855.0|7893.0|8338.0|10004.0|12194.0|14509.0|16887.0|17829.0
 2017|42018|25-29|M|Palatine|IL|USA|26167|15411|1823|1942.0|4008.0|5966.0|7974.0|8431.0|10068.0|12315.0|14575.0|16898.0|17828.0
 2017|14545|45-49|M|Fort Wayne|IN|USA|26166|15410|2333|1953.0|3966.0|5849.0|7790.0|8251.0|9868.0|12074.0|14404.0|16858.0|17828.0
 2017|53388|55-59|M|Bellevue|WA|USA|26165|15409|817|2141.0|4173.0|6223.0|8311.0|8774.0|10421.0|12495.0|14708.0|16936.0|17828.0
